ID,Message,SPAM
307946,"Kd a thay
Aqui nao
Atah
Meu cunhado o pika
Tua irma removeu geral
Seila
Deixa minha namorada em
O nem ta armado ate o cu
Dois
4
774818538^3681^4728367473&'&,'*#7373776374
777472762636366371718299292948$77473828292992837746473828292983737#&#8287373818292847467465322368938263828&(()(9372881636189273728",True
918149,"Peço a  Deus ! E a todos orações minha mãe ta operação de rins
🙏🙏🙏🙏🙏",True
262287,Bom dia grupo ✌😎,True
537085,Sabe o que esta acontecendo agora no hospital de acari...!?? Paciente e funcionários sem comida...hospital sem gás...,False
577565,"Porra que gostoso esse ai sera que faz as &quot;coisa&quot; direito kkkk
Hum pode ser neg
Kkkk gay mais provável",True
896406,"Kkkkk vida de bêbado
Hauahuah
Comédia é esse velho kkkk",True
946671,Estou num casorio evangelico em Bangu,True
291598,"Sao Joao de Meriti - Bairro: Vila Sao Joao. Pedimos urgente a limpeza do Canal Alberto de Oliveira, tem mais de 5 anos que a limpeza nao e realizada.George Alve",False
915469,Ta falando com quem ?,True
588008,"https:&#x2F;&#x2F;www.facebook.com&#x2F;santanajornalista&#x2F;videos&#x2F;10206801466383609&#x2F;
Flagrante de corrupção por policias e motorista no RJ. Vídeo tirado do facebook",True
688531,Índia,True
339024,"Por q nao mostrar as reais fotos da coitada crianca morta pela policia...
A foto q mostraram eh quando tinha uns 5 anos
Ou a familia nao tem fotos atuais.. Pois nem sabem oq realmente acontece...",True
643102,"Bom dia, pq vcs pararam de mostrar a série que um repórter vai de ônibus de um ponto da cidade até o centro do RJ?",False
910681,"Oq que e so hj
??
Hun",True
1010397,Amanhecer em Angra dos Reis. Meu nome é Thiago Gomes.,False
665068,Por favor colocar esse vídeo cruel na TV para que esse monstro seja descoberta,False
323654,Csnal. Msrapendi 1700,False
441793,Quem me colocou aki ?🌚,True
495787,Bom dia grupo,True
502955,"Melhoras meninas 😍❤️👎😪
😍😍",True
917942,"A motos presa desde de sexta-feira e eles não levam para o depósito deixa as motos jogadas na chuva 3 dias direto isso e errado 
Upp da cidade de deus no Krt",False
317872,Nome de pessoa 😂😂,True
624410,"Kkkkk
Esse mundo esta perdido😭
Ficam querendo levar para o mal caminho nois q somos inocentes
Todos somos 👼
Somos santinhos em parte haha",True
408586,Boa tarde.  Rj.   Eu constaria d saber como eu Faso pra chamar vcs aqui na minha. Rua que. Na prefeitura consta que esta asfaltada.  Mas na verdade. O asfalto passou bem longe.   Me chamo Ryan Affonso.,False
857767,Não esta enganada,True
573108,Sou jose afonso essa é a situção do trânsito agora na linha vermelha na altura da saida para Rod Washington Luiz,False
694758,"Voooolteii
Divo o crl
Kkkkkk
😂😂😂",True
410004,"Atropelamento de um jovem na Estrada de Madureira , Nova Iguaçu
Dia 14&#x2F;04&#x2F;2015👆",False
988872,"👏👏👏👏👏👏👏👏
👏👏👏👏👏👏👏👏
Axe axe para vcs
Axe axe para vcs",True
965077,Kkkk internet ta uma merda 👌,True
619746,Ajuda ae,False
843773,"E bom Pra Fazer Amor
Vdd
E bom Pra Fazer Sexoo
Seja Realista Fodida
Claudia Pv",True
950390,"Kd geral
?",True
605950,"---
---
Enviado através do WhatsApp
---
---
Enviado através do WhatsApp",False
713991,fio pega fogo.e tivemos q esperar a boa vontade dos obreiros.mas graças a DEUS ñ ouvi dano maior,False
765386,A bala esta comendo no morro da formiga.por favor nao quero ser identificada,False
684494,Ta orrivél da entrada no auxilio desemprego,False
431709,"Aconteceu mais ou menos 6:40 aqui na Gilka Machado
E essa regiao está sem luz",False
679538,Pelo amor de deus ninguém toma providências na linha de ônibus 828 campo grande são Jorge que a mais de 2 meses nao tem ônibus os moradores tem que andar  muito a te a estação do BRT,False
371314,"Bom dia
Confusão na estação do BRT Pedro Taques na Vila da Penha perto do clube Olimpo
Todos muitos nervosos,  gente da prefeitura,  roleta no chão,  vidros quebrados
Ninguém  está pagando passagem,todos entrando direto",False
1007360,"Bom amiga
Bom amiga",True
307000,"Boa tarde! Venho pedir ajuda ref a coleta de lixo que não esta sendo realizada na rua Bagé no bairro boa vista são Gonçalo.
No dia 23/03 foi o último dia que fizeram a coleta.",False
707264,"Temos documentacao que comprova isso .temos o mandato em maos e liminar judicial por favor ajudem
Meu tio se encontra desde o dia 30de maio a espera de um leito em algum hospital sendo publico ou da rede privada que tenha leito disponivel em cti e mesmo com neuro na mesma unidade pra possivel cirurgia e mesmo com ordem judicial esta encontrando barreiras pois desde a internacao nao obteve resposta.como pode isso ???? Precisava sa ajuda de vcs",True
1034481,"Mais um salvo hj 
Próximo ao Abrigo Airton Sena !🙏",True
939489,"Estou indo
A Suellen também",True
744788,"Gostaria de mandar um video mas nao pode divulgar meu nome por questão de segurança.
Pode ser?",False
510483,"PANELAÇO NA MANOEL FERREIRA
Marcelo teixeira morador da Manoel Ferreira.",False
295474,O bairro foi quase todo asfaltado faltando somente esta rua que está no video. A rua está virando uma  lixeira trazendo muitos transtornos para os moradores. Pedimos uma solução para tanto descaso.,False
295981,"O carro da foto está com a placa coberta com jornal. É muito cara de pau!
Este sofá tá lá desde segunda-feira!",False
612529,"São 14:11 e somente 2 funcionários para atendimento no INSS, q vergonha!
Largo do bicão",False
735436,"Viu .
Aooh.
Nmrl mano .
Ngm fala porra nenhuma mano .
Vo fica falando sozinho nd
Vá a merda
😒👊
Deve ta comendo .
Pode comer
Mo viadao
Fica a vontade
Mais ele vai querer a vez dele
Comi e corre
E isso
Comi e corre
Que tem a vez dele tbeim
Qual foi roberta
Ta carinhosa pq ?
Hmm , intendi .
😂😂
É isso filhao
Geral sem assunto ..
Bgl doido .
Fazer oque mano ..
Bjo na bunda gorda .
Fé pai .
✌",True
547410,"Pedra na cs do joao? kk
Boa noite pra vcs ✌😌
nuss👊😂😳
Coe jamal
✌😌
Joao vo pra sua sala
Vo temq sair la da escola 😞
Kkkkkkkk
Porra
Iii sem viadagem
Uhum
Faltei hj,acho que amanhã minha mãe vai la na escola falar com o diretor
E serio cr 😔
Nn e por causa de um problema aqui em cs
Nd dx bx",True
766940,"Esse zap da Globo, só de enfeite , pq estou escrevendo desde ontem e ninguém responde",True
574883,"Adriano vc ainda esta aí?
opa,opa ,opa cigura hércules, &quot;e que ta muito recente doutor &quot;👆
Jamais,
Gosto é de buceta",True
571219,"Nome: Fabiano Constantino
Bairro: Fazenda Botafogo
Solicitação fe visita da equipe do RJTV pra o conserto da nossa quadra de esportes.
É um pedido de socorro para a prefeitura do RJ
Por favor
Segue o vídeo
Vejam o video",False
1001977,"Podem ajudar??? Fazem absurdos com os animais nesta loja! 
Por favor, ajudem!!! 
Obrigada! 
Bruna.
https:&#x2F;&#x2F;www.facebook.com&#x2F;billvianna&#x2F;posts&#x2F;683310065135258",True
363874,Poxa visualiza,True
704425,"Não tinha medo o tal João de Santo Cristo era o que todos diziam quando ele se perdeu🎶🎶
..
&lt;&#x2F;3
historias nossas historias, dias de luta dias de gloriaa..
🎶🎶",True
1017104,Olha a cobra 😂😂😂😂,True
601759,Manifestação agora as 10:11 ao vivo em são João de Meriti contra prefeito Sandro Mattos dos professores ativos e aposentados,False
868289,"Ata
Q trabalho e esse
Domingo
Ata
Vc tirou a ata
Kk
Sab quanto ta
Agora
😂😂😂",True
1047416,"Olha a covardia que eles fazem com os trabalhadores , e o eles falam .",False
571273,"Uma mulher acordou uma manhã após a quimioterapia, olhou no espelho e percebeu que tinha somente três fios de cabelo na cabeça.

- Bom (ela disse), acho que vou trançar meus cabelos hoje.

Assim ela fez e teve um dia maravilhoso.

No dia seguinte ela acordou, olhou no espelho e viu que tinha somente dois fios de cabelo na cabeça...

- Hummm (ela disse), acho que vou repartir meu cabelo no meio hoje.

Assim ela fez e teve um dia magnífico.

No dia seguinte ela acordou, olhou no espelho e percebeu que tinha apenas um fio de cabelo na cabeça.

- Bem (ela disse), hoje vou amarrar meu cabelo como um rabo de cavalo.

Assim ela fez e teve um dia divertido.

No dia seguinte ela acordou, olhou no espelho e percebeu que não havia um único fio de cabelo na cabeça.

- Yeeesss... (ela exclamou), hoje não tenho que pentear meu cabelo.

ATITUDE É TUDO!

Seja mais humano e agradável com as pessoas.

Cada uma das pessoas com quem você convive está travando algum tipo de batalha.

Viva com simplicidade.

Ame generosamente.

Cuide-se intensamente.

Fale com gentileza.

E, principalmente, não reclame!!!

Se preocupe em agradecer pelo que você é, e por tudo o que tem!
As vezes reclamamos  tanto, quando na verdade deveríamos agradecer!
O que é de fato significativo? 
           
O filho que muitas vezes não limpa o quarto e fica vendo televisão, significa que... 
está em casa!  

A desordem que tenho que limpar depois de uma festa, 
significa que... 
estivemos rodeados de familiares e amigos!  

As roupas que estão apertadas, 
significa que... 
tenho mais do que o suficiente para comer!  

O trabalho que tenho em limpar a casa, 
significa que... 
tenho uma casa!  

As queixas que escuto acerca do governo, 
significa que... 
tenho liberdade de expressão!  

Não encontro estacionamento, 
significa que... 
tenho carro!  

Os gritos das crianças, 
significa que.... 
posso ouvir!  

O cansaço no final do dia, 
significa que... 
tenho saúde e posso trabalhar!  

O despertador que me acorda todas as manhãs, 
significa que... 
estou vivo!  
Finalmente pela quantidade de mensagens que recebo, 
significa que... 
tenho amigos pensando em mim! 

Mude o seu jeito de ver as coisas e seja mais Feliz !!! 
Compartilhe ....",False
669988,"👧-charlie charlie
😈-yes
👧-vc esta ai???
😈-yes
👧-vc tem medo de deus???
😈-no
👧-pq
😈-pq eu tenho mas poder que ele...
👧-a onde???
😈-nas minhas mãos...
👧-Hm...e oque vc pode fazer???
😈-mover canetas,roubar,matar,destruir etc...
👧-Grandes coisas meu deus pode muitos mais...


Isso pode até ser vdd ele pode ate matar mais meu deus pode= mover montanhas fazer cego enxergar 🙈 fazer surdo ouvir 🙉 mudo falar 🙊 etc...



Ne quem vc tem fé...
Deus😇=5 grupos
Diabo😈=apenas leia...",True
717322,"Brt
Ramos
saída de baile funk",False
390827,Boa tarde.. segue as fotos da Estrada União  Indústria a cada dia por volta de 5 a 6 carros furam o pneu por causa dessas crateras.  E a prefeitura de Magé  Nada faz.  Ligamos pra la e ninguém  atende.,False
338063,Esse safado engana os passageiros do aeroporto e ainda tira onda,False
1036006,"Calçada principal do engenho xe dentro. Rua Arquias Cordeiro.
Ruas do entorno,asfaltadas e com calçadas descentes. Ruas Dona Teresa e Teixeira Bastos. De quem é a responsabilidade da manutenção das calçadas?",False
527358,"Gentee  Quaal é aa Posiçãoo Quuer Vocês Maaas Gosta Naa Horaa Doo Sex*** ? 😈🙊
😂😂😂😂😂😂😂
Então Dx eem Offn 😘✌
😂😂😂😂😂😂😂😂😂😂😂👏😂😂😂😂😂😂😂😂😂😂
👆Tuu é Fooda Crlh 👏👏😂😂😂😂😂😂😂👏
😂😂😂😂😂😂",True
786716,"Olha o absurdo deste homem espancando  estas crianças  infelismente  não da pra saber onde e,  mas eu espero que  Alguém descubra  que é este animal e prendao",False
291243,Esta deveria ser a calçada e a área de recreação do CIEP Octavio Malta mais se tornou uma area de total abandono no conj. Campinho em Campo Grande RJ nós ajude,False
954338,"Boa tarde em que altura??
Entendi, número 250...
Kkkkkkkkkk",True
652770,"Parabéns ao RJ TV , pelo 1.000.000 de acessos.",False
745414,"Pra descontrair, se as pessoas tivessem o QI deste aqui não teriamos violencia.
Mauro de Campo Grande, zona oeste do Rio",True
601500,"Bom dia meu nome é Eliandro e tenho uma reclamação à fazer.
Trabalho numa empresa que faz entregas em todo o Rio, só que o nosso DETRAN tem um calendário para vistoria, porém ele não tem vagas para fazer vistoria e um dos nossos veículos vence o prazo no dia 31&#x2F;05
Gostaria que vocês fizessem uma reportagem sobre isso.",False
855833,Vocês vão p parque amanha?,True
561191,Boa noite aqui quem fala Patricia vila Itamaraty Itatiaia,True
465884,"Tiroteio em ava
Vaz Lobo
Tiroteio em Vaz Lobo
Marcelo
Foi muito tiros só gravei o final",False
336504,Hj no hospital do Andaraí não tem medico  no trauma... Isso e um absurdo por favor nos ajudem 😢,False
426436,"👆👆continuando. Hídrica. Bairro cituado em Duque de Caxias.
Gilberto Lemos.
Vazamento de água já dura dois dias Rua Bernardino de Campos, Jardim Olavo Bilac. A cedae já acionada,  mas nenhuma providência tomada. Numa época de crise ...",False
505866,"A estação em paciência é Sta Eugenia, não Efigênia, O hospital em Niterói é Antonio Pedro, não Dom Pedro como falou o Edmilson, LUFE.",False
274861,"Operação da polícia militar agora na rochinha, bomba e muitos tiros e pior  justamente na hora das crianças e trabalhadores saírem para escola. E trabalhar.",False
813325,Pra 3 jogos,True
912339,"esses tiros. foram hj de manhã
foram no alemão na grota",False
998654,Rua João Mariano Coelho São Gonçalo,False
345731,Rua bejamin costant. Gloria. Rj,False
783843,"Estao compartilhando no face,se puderem ajudar o povo da zona oeste. Agradeço",True
977339,"Olá, bom dia... Olha o estado em que se encontra este poste em Bangu, na esquina da Sul America com a Ministro Ary Franco!",False
1015550,"O RJ TV via nos ajudar?
Rua do d escartes,  48 Marechal Hermes",False
935829,"Ha
Han?",True
755206,"Q locao oq mlq
To rino da foto kkkkk
Teu rabo kkkkkkk
A Anti vaco
Q maconha oq lixo",True
438244,Sbt&#x2F;globo&#x2F;band cientes,True
343109,"Jorge Luís (Dom)
Canal da Av. Paulo Afonso no Jardim São Geraldo em Campo Grande.
Descaso da Prefeitura do RJ (Fundação Rio Águas)
Proc. 10&#x2F;18&#x2F;000415&#x2F;1997, Sem que até a presente data tenha dado uma solução.
S.O.S. RJ TV",False
519784,"Os carros não tem comofazer a curva para seguir
Os carros nao tem como fazeren a curva para seguir a mao da rua.",True
997116,"Credo
Credo
Coitada
Coitada
Fasso melhor q todos en todos os esportes 😂😂😂
Fasso melhor q todos en todos os esportes 😂😂😂
Ate parece
Ate parece",True
774287,"Boa índio 👆👏👏👏
😘
Moh
💏👈",True
643701,"Bom dia! Sou Ronaldinho.... O que puder registrar o belo ou errado... estarei para ajudar na informação do estimado jornal, o qual aprecio. Abraço!  👍",True
983657,"Mc daleste
Mc daleste
Mc daleste",True
360648,Moro na rua Andre Rocha 2001  &#x2F;  rua acre casa 14 fundos,False
825967,"Bom dia Fachel
Aqui em såo joâo de meriti Tambem ta.tendo esses crolezinhos
Rolezinhos
Precisamente no bairro jardim paraíso. Jardim noia vila såo joâo e jardim metrópolis.
Não filmei por medo pois quase todas as motos não tem placa.
Såo muitos adolescentes",False
681380,"Prefeitura de Japeri trata os agente comunitário de saude como lixo fizemos processo seletivo que não nos garante em nada, trabalhamos há 6 anos eles sempre renovam contratos pra não pagar nossa  férias. o piso e 1114.00 ganhamos salário mínimo não paga insalubridade nem salário família quando somos despedido saímos sem nada. E eles usam esse cargo pra interesse político pra poder se eleger os políticos aqui e uma máfia maldita
Não temos ninguém por nos que defenda nossa classe existem leis q faz agente ser efetivado só por trabalhar a 5 anos eles renova justamente pra perdemos esse direito ajuda nossa classe denuncie esse abuso
Conto com a ajuda de vcs",False
674535,Por do sol na bacia de campos&#x2F;Marcelo Machado de Arraial do Cabo,False
296842,"Oe
E a Hayne ?
??",True
600787,"Wanderley Marcos, pechincha",True
327179,Acidente na Rua Dias da Cruz com Hemengarda no Meier  nessa madrugada.  EVERALDO SALES,False
863297,"Mandar esses vídeos que foram feitos no local para comissão de transporte da alerj dos deputados do Rio de Janeiro encaminhar para o deputado Dionísio Lins que está sempre nos ajudando, ir para comissão de transportes  da câmara dos vereadores que eles também tomem providência, vamos perturbar eles 
até eles nos ajudar encontra urber.
Quando um taxista souber de um evento da uber vamos sempre repetir o que foi feito outra manifestação chamando a polícia, vamos sufocar eles.
Encaminhar também ao ministério público porque eles costumam tomar providência e chamar atenção bastante da mídia.
Pauta da manifestação dos taxistas 

*Urber 

*Fim das diárias 

*Estimação da smtr órgão corrupto e cabide de empregos cargos políticos 

Detro outro órgão que não tem legalidade para fazer fiscalização foi criado para combater as vans . 

Novo código de ética feito por taxistas com novo órgão criado especialmente para o serviço.  Órgão esse com sede única com base do detran ipem e poder de certificação de vistoria para táxi . órgão federal .

Não podemos nos calar estamos sendo engolidos escravizados e humilhados.

Quem tem q combater somos nós mesmos
O poder público não ta nem aí
O passageiro  tem que entender  que andar de uber é ilegal e pode sofrer represália
E o motorista da uber tem que ter medo de ser levado a  delegacia e responder criminalmente  pois uma vez respondendo nem urubu nem taxista ele poderá ser . 

Daqui pra frente não usarei mais o nome do aplicativo urber.  Vou chamalos pelo apelido que os taxistas de SP deram (Urubu). Bem digno !!! 

Outra vamos fazer um canal de denúncia contra piratas nas cores quer dizer denunciar carros com a aparência de legal só que fantasma.  

Vou criar um grupo no whatssap onde todos os participantes serão administradores. Nesse grupo não falaremos de trânsito nem de fiscalização somente de piratas e urubus .Vamos denunciar local e endereços de carros piratas e urubus e cada taxista próximo vai proceder da seguinte maneira chamar a autoridade policial e fazer a apreensão do mesmo uma vez identificado como pirata ou urubu faremos assim nossa própria fiscalização contra o transporte irregular clandestino.  Só assim seremos capazes de limpar nossa praça . Nada de pornografia ou fatos fora desse ideal . 

Whatssap 
Taxistas caçadores . 

Mande seus contatos pra mim que adiciono 

Mesmo que não queira colocar a cara mais possa fazer a denúncia de carros ilegais venham somar . 

Todos aqui são administradores podem adicionar novos membros
Quando tiver outro evento desse da uber tem que ver o smtr eo detro onde é o plantão deles no telefone ou na dona Mariana em Botafogo buscar uma viatura pertubar eles também do jeito que eles perturbam a gente na rua aí são os taxistas que fazem o transporte legal, fazer com que a Smtr e o Dentro comparecer junto com a Pm aí eu quero ver a história na delegacia.
Encaminhar também ao ministério público porque eles costumam tomar providência e chamar atenção bastante da mídia.
Quando um taxista souber de um evento da uber vamos sempre repetir o que foi feito outra manifestação chamando a polícia, vamos sufocar eles.
Mandar esses vídeos que foram feitos no local para comissão de transporte da alerj dos deputados do Rio de Janeiro encaminhar para o deputado Dionísio Lins que está sempre nos ajudando, ir para comissão de transportes  da câmara dos vereadores que eles também tomem providência, vamos perturbar eles 
até eles nos ajudar encontra urber.
Não podemos deixar esfriar e sempre dando apoio aos colegas que tão botando a cara pra bater.
UBER: Resumindo os ocorridos de ontem: 5 motoristas-parceiros sim foram levados a Delegacia da Gavea por um abuso de poder da policia. Felizmente, nenhum motorista foi multado, nem sofreu dano fisico, nem sofreu dano juridico. Todos estes motoristas sairam da Delegacia na paz.
👆👆👆🙀🙀🙀
Olha a arrogância dos urubus
Pauta da manifestação dos taxistas 

*Urber 

*Fim das diárias 

*Estimação da smtr órgão corrupto e cabide de empregos cargos políticos 

Detro outro órgão que não tem legalidade para fazer fiscalização foi criado para combater as vans . 

Novo código de ética feito por taxistas com novo órgão criado especialmente para o serviço.  Órgão esse com sede única com base do detran ipem e poder de certificação de vistoria para táxi . órgão federal .

Não podemos nos calar estamos sendo engolidos escravizados e humilhados.

Quem tem q combater somos nós mesmos
O poder público não ta nem aí
O passageiro  tem que entender  que andar de uber é ilegal e pode sofrer represália
E o motorista da uber tem que ter medo de ser levado a  delegacia e responder criminalmente  pois uma vez respondendo nem urubu nem taxista ele poderá ser . 

Daqui pra frente não usarei mais o nome do aplicativo urber.  Vou chamalos pelo apelido que os taxistas de SP deram (Urubu). Bem digno !!! 

Outra vamos fazer um canal de denúncia contra piratas nas cores quer dizer denunciar carros com a aparência de legal só que fantasma.  

Vou criar um grupo no whatssap onde todos os participantes serão administradores. Nesse grupo não falaremos de trânsito nem de fiscalização somente de piratas e urubus .Vamos denunciar local e endereços de carros piratas e urubus e cada taxista próximo vai proceder da seguinte maneira chamar a autoridade policial e fazer a apreensão do mesmo uma vez identificado como pirata ou urubu faremos assim nossa própria fiscalização contra o transporte irregular clandestino.  Só assim seremos capazes de limpar nossa praça . Nada de pornografia ou fatos fora desse ideal . 

Whatssap 
Taxistas caçadores . 

Mande seus contatos pra mim que adiciono 

Mesmo que não queira colocar a cara mais possa fazer a denúncia de carros ilegais venham somar . 

Todos aqui são administradores podem adicionar novos membros
Não podemos deixar esfriar e sempre dando apoio aos colegas que tão botando a cara pra bater.
Encaminhar também ao ministério público porque eles costumam tomar providência e chamar atenção bastante da mídia.
Quando um taxista souber de um evento da uber vamos sempre repetir o que foi feito outra manifestação chamando a polícia, vamos sufocar eles.
Olha a arrogância dos urubus
👆👆👆🙀🙀🙀
Mandar esses vídeos que foram feitos no local para comissão de transporte da alerj dos deputados do Rio de Janeiro encaminhar para o deputado Dionísio Lins que está sempre nos ajudando, ir para comissão de transportes  da câmara dos vereadores que eles também tomem providência, vamos perturbar eles 
até eles nos ajudar encontra urber.
UBER: Resumindo os ocorridos de ontem: 5 motoristas-parceiros sim foram levados a Delegacia da Gavea por um abuso de poder da policia. Felizmente, nenhum motorista foi multado, nem sofreu dano fisico, nem sofreu dano juridico. Todos estes motoristas sairam da Delegacia na paz.
Quando tiver outro evento desse da uber tem que ver o smtr eo detro onde é o plantão deles no telefone ou na dona Mariana em Botafogo buscar uma viatura pertubar eles também do jeito que eles perturbam a gente na rua aí são os taxistas que fazem o transporte legal, fazer com que a Smtr e o Dentro comparecer junto com a Pm aí eu quero ver a história na delegacia.
A globo gravou mais não veiculou a notícia",False
298414,"Bom dia
Imagens de um bugre que pegou fogo ontem a tarde em Saquarema
Mas agora q consegui esse número
Da próxima mando mais rápido",False
364806,"Tu ne Larissa Santos
Pra não perder o costume
Senão tu esquece que TM meu sobrenome
A mina saiu do nada
Kkk
Tem sim
Mas esquece
Aí eu tenho que ficar te lembrndo
VC falsificou o rg
😂",True
816282,"Blitz na entrada do bingen.
Bliz enfrente o bnh do alto da serra",False
995423,"Crlo 😂😂
Crlo 😂😂
Vai ficar feio pra crloooo
Vai ficar feio pra crloooo
😂😂😂😂
😂😂😂😂
😂😂😂😂😂😂
😂😂😂😂😂😂
Pd cr kkkk
Pd cr kkkk
B dia
B dia
😂😂😂
😂😂😂
Né
Né",True
524490,Sou taxista isso foi c amigo do grupo agora,False
482537,"Anunciem. .. bom dia. Espero que a policia consiga acjar os suspeitos
Boaa sorte.. att.. Gabriel silva",False
466630,Av. das Américas de porta aberta.,False
360695,"😂😂😂😂
To rindo tanto q minha &quot;cabesa&quot; ta doendo
😂😂😂
Leva na esportiva maninho kkkk",True
674876,"Tiroteio praça Seca as 18:00 dia 31-05
Raquel Deslandes moradora da Praça Seca",False
952631,Cadê o povo,True
694335,"Parabéns pros funcionários da Altopista Fluminense que ontem parou o trânsito pra salvar um cãozinho!
Indo pra Itaboraí",False
1042417,"Bom dia gostaria de sugerir uma reportagem a respeito de escritório de advocacia que passam a perna em clientes,no ano passado coloque uma causa nesse escritório nesse ano no dia 3&#x2F;2 ganhei mil reais só que eles pagaram só em abril isso porque foi acordo,tive que pagar além dos 30% deles, mais 100 reais só que agente não  fica com nenhum comprovante porque eles não dão,não sabia que isso era errado ainda sim coloquei mais 2 causas contra a mesma empresa só que ão níveis deles colocarem a primeira dessas 2 que coloquei esse ano eles colocaram a 2 que eles disseram que é MAIS difícil de ganhar,sendo que o escritório fica enfrente a empresa contra a qual coloquei a causa,será que eles estão jogando dos dois lados????
Bom dia gostaria de sugerir uma reportagem a respeito de escritório de advocacia que passam a perna em clientes,no ano passado coloque uma causa nesse escritório nesse ano no dia 3&#x2F;2 ganhei mil reais só que eles pagaram só em abril isso porque foi acordo,tive que pagar além dos 30% deles, mais 100 reais só que agente não  fica com nenhum comprovante porque eles não dão,não sabia que isso era errado ainda sim coloquei mais 2 causas contra a mesma empresa só que ão níveis deles colocarem a primeira dessas 2 que coloquei esse ano eles colocaram a 2 que eles disseram que é MAIS difícil de ganhar,sendo que o escritório fica enfrente a empresa contra a qual coloquei a causa,será que eles estão jogando dos dois lados????",False
676804,Esse é o rapaz q esfaqueou um jovem no metro,False
851587,"Oi boa noite estamos recorrendo a todos os de tele comunicação e ate agora não conseguimos nada....Precisamos de ajuda, essa foto e de um rapaz que reside em Volta Redonda-rj, ele se chama Jhonatan júnior Rocha, está desaparecido desde segunda feira (22&#x2F;06&#x2F;2015) ele estava a trabalho em Pilares-rj a aproximadamente 1 mês, o último contato com ele foi na segunda por volta de 12:00 e depois disso ninguém mais teve notícias,  por favor nos ajudem a divulgar essa foto....",False
331094,"BRT Transoeste-acidente envolvendo ônibus&#x2F;carro de passeio na via sentido S Cruz, Av Américas altura do InfoBarra. Aparente sem feridos graves. João Cavalcante",False
504536,Oi  jornal,True
811982,"mamãe linda como sempre
mais já
o cara não fez nada",True
900680,"Estamos sem água a 5 dias em NOVA.Iguaçu. .JD IGUAÇU. SERA que BARRA e Zona Sul tb.,.a agua sai daquii
Estamos sem água a 5 dias em NOVA.Iguaçu. .JD IGUAÇU. SERA que BARRA e Zona Sul tb.,.a agua sai daquii. Deise nunes RJ",False
687599,Em São Conrado pega foto em carro,False
974280,Você é a maça do meu pecado 🎶🙌,True
906015,"Uiiii
Valeu galera até. Amanhã😴😴😴😴",True
996544,"sério poww
sério poww",True
952586,"Vamos sim Nanda! Rumo a construção de nossa cozinha que oficina gastronômica!
Precisamos saber do Grupo quem pode doar alguma coisa para o leilão!",True
511742,"Ola boa tarde !!!
Aqui é o Thiago morador de bangu ....
Queria pedir uma ajuda a vcs ...
No dia 03&#x2F;05&#x2F;15 por volta de 00:30 na estrada do bandeirantes na altura do número 1531 em jacarepaguá,levaram o carro do meu amigo de trabalho,e o carro não estava no seguro,ele está desperado ....
Por favor ajuda ele ....
O nome dele é Bruno Paiva ..
NZA 9338 JAC SEDAN TURIN PRETO",False
321771,"Depois do cemitério Austin
Emerson rua jose Farias",False
532405,Quem me conhece aqi do grupo?,True
312544,"Bm dia meu nome e victor moro em boa vista em sao gonçalo rua joaquim rodrigues
Bm dia",True
559888,"Agora está tendo uma manifestação de estudantes na uerj reivineicando melhores situações p trabalhadores terceirizados e também das condições da universidade.
Com repressão por parte da reitoria, e quebra-quebra",False
297918,"Pelo amor de Deus 
Cadê a luz",False
533600,Olha como eles estão em Miguel couto melhor ouvem,True
356202,"Pedimos encarecidamente a ajuda do ( Bom Dia Rio ) estamos vivendo no maior abandono !!!
Pagamos um condomínio de 147,00 reais e o retorno que temos e grama sem cortes , iluminação precária , vários buracos no asfalto e focos de mosquitos da dengue !!!
Condomínio Rosa de Santa Rita 626 .
Vila de Cava . 
Nova Iguaçu. RJ",False
259036,Flagrante de balão no Rocha em São Gonçalo enviado por Guilherme O.,False
690545,"Crl
😳😳😳😳",True
606243,"Pessoas penduradas na porta, pessoas sentadas na frente do ônibus escostadas no para-brisa, nas janelas...
No video mostra a mãe falando com o filho.
Comecei a filmar no final da confusão.
Espero que mude essa situação e por isso envio um video",False
1021975,"Boa noite boladana pq vou ficar em casa hj
Boa noite boladana pq vou ficar em casa hj",True
711497,Q horror,True
529148,"Olá bom dia.
Eu gostaria de fazer um pedido, que só poderá vir a ser realizado com a movimentação da prefeitura de queimados.
Essa é a rua onde eu moro
Olhando assim não parece nem uma rua, ela é de encontro com rua principal, estrada Campo Alegre. Que já é asfaltada
Ano passado a os funcionários da prefeitura vieram aqui,mediram a rua,fizeram quase todos os procedimentos. Os moda dores ficaram muito felizes ,mas não resolveram nada
Quando chove isso Fica pior,aqui na minha rua mora bastante gente de idade , meu pai mesmo é idoso e isso atrapalha bastante porque eles não podem nem sair pra passear, como vão sair de casa pra andar em uma rua assim
Fora os buracos , o mato e abandono total da rua.
Gostaria muito que vocês me ajudassem se pudessem . Obrigado
É rua Rosa Helena , bairro Jardim campo Alegre, na cidade de Queimados
Puderem # saiu errado.",False
765888,Este hotel onde os PM bandidos faz lazer e depois vai ser melicianos deveria acaba ir todos para um precidios federal,False
313157,"O único ônibus p ir as barcas de Niterói...todo dia assim e ninguém faz nada p mudar.
linha 49 - Fonseca a Icaraí empresa inga
monopólio de ônibus em Niterói
e todos os ônibus lotados",False
